Author_id,ISBN
12440,0802733662
11829,0345426800
1315,0440216818
2703,0440224330
9749,0446526126
12028,0743242963
14341,1401900844
3019,0385319568
11312,0062515845
11313,0062515845
6925,0886779766
876,0679454497
5612,0449906817
8306,0505525178
12575,0671709569
11107,0061061778
12155,0671021826
12621,0553575414
9752,0312968973
12930,0441008658
865,0345368991
8345,0345368991
13442,0393309290
8717,038542017X
9245,073943053X
6603,073943053X
13529,073943053X
7040,0312958366
13521,0553582003
4381,0515135305
4966,0449140911
731,0451407695
9076,0451404793
6226,0345315499
6226,0345308921
6225,034530893X
1414,0821773135
11535,0843943408
7951,0515130397
8817,0380414759
7820,0671556843
1027,0671779370
618,0821747479
532,0553571591
8233,0380807947
8233,0380005255
8233,038079828X
2148,0380799383
8216,0446606227
2168,0843939427
7032,0671004123
4915,0449006352
7962,0671010085
7962,0671010093
11992,0881844365
13895,0553572407
9961,0345457641
462,0345423828
5390,0312970129
3033,1887128654
2972,0345416430
15254,0688158234
2183,0688158234
11768,0446608475
2402,0435905260
7374,0965036022
5303,0590853015
5313,0590853015
13072,0671729330
4128,078686219X
8800,078686219X
12451,0671769669
9058,0671769669
7640,0671741373
8387,0967851017
12041,0385240716
2154,0515111317
11494,0451202902
11477,0441005349
13697,0446356611
13697,0446350109
9853,0671877992
5851,0671877992
7594,0449216527
8629,0671014757
8610,0671014765
8629,0671551361
8629,0671551337
8629,0671551388
8629,0671551353
8629,0671014773
8610,0671551345
10379,0671721100
8675,0671721100
11447,0553574574
12087,0812534832
8677,0671721623
10379,0671721623
13147,0671721623
10379,0671698850
4291,0671698850
10379,0671721542
5851,0671721542
8677,0671721542
10379,0671876155
8675,0671876155
2256,0140434895
3297,0140434895
2355,0140434895
7699,0140180923
10300,0393309282
3403,0060194790
14836,0452280397
14421,0886773318
10379,0886775167
10379,0812521145
8677,0671721259
10379,0671721259
7742,0671721259
10379,0671876287
5959,0517543346
167,0140265988
12120,0752271474
14469,0751512966
8027,059049418X
10736,207038165X
4780,207038165X
4777,207038165X
6198,0531098745
3831,0465026567
11132,0446674044
3548,0446674044
8775,1592570801
9146,1592570801
10929,1582970807
2187,158180119X
1151,1581802986
9034,0891347208
9034,1581800320
5760,0140390448
10558,0140390448
516,0004121120
7981,0861013743
6482,0525945407
10280,0517654954
14077,0025294458
2879,0903505355
2878,0903505193
10,0903505193
9202,1551050765
3479,0517693399
14522,1859671039
3346,1859671039
4424,0458921009
680,1842151126
173,0920656404
12661,0399139206
14850,0060163704
173,0920656080
173,0920656943
8763,0920656943
1194,0835607771
14188,0835607771
7896,0345391373
15511,0345391373
4017,0714836257
14463,0920656269
13787,0345400577
12726,0679419616
1878,0201567792
13012,0201567792
15162,0517331942
3481,1568361742
1233,0385315058
302,9747315084
14777,3453152891
14181,3442352983
5193,3442352983
4836,3499101505
6071,3518382357
2893,3518382357
1575,3442446929
8012,3442446929
14956,3257218478
7140,0684854341
13947,3453052544
7796,3442724295
14637,3442724295
14831,0821225685
9137,0821225685
15369,0821225685
15195,0449209881
12582,0375724443
3011,0140282777
1833,034541005X
0,2894294247
4706,0553159445
10114,0380713349
12155,059044333X
5617,0380614324
9184,0440911257
12091,0671736795
12176,0671529544
4282,0671628410
2370,0425133184
11506,0671888285
8798,0671888285
6625,0671888285
2370,0425127729
12155,0671894242
12155,0671529560
12155,059045370X
12155,0590453696
12155,0590477382
12155,0590466186
3775,0446602558
2030,0316485187
4290,0890819858
7378,0310539218
509,156761583X
13607,156761583X
6442,0805042768
7471,0805042768
11554,0883964481
11555,0883964481
3983,0140432914
3161,0140432914
246,0006742939
8589,1573222321
3470,0688163165
15413,0064400204
6331,0064400204
4071,0060557540
14884,0525947671
3171,0151004439
110,0679642382
883,0804113475
5085,037576013X
4024,037576013X
4495,0679455612
2343,0553212435
9507,0440147956
14836,0375415351
8156,0763616052
8211,0380432811
9507,0440212359
15501,0670857459
930,1582344094
3372,0452285062
11303,0805063315
3569,0671507303
2152,0684844141
2152,0394722531
2774,0375504184
5889,0671009443
9655,0425165337
8521,0553579207
7576,0060529148
14148,006104444X
13836,1400034817
9241,0553378007
4198,0553378007
4487,0836226844
9018,0515113328
14503,0345368436
9018,0515093203
3102,0446525731
3569,0449212653
9018,0515107867
13375,0140232257
10849,0140232257
84,0449220273
13623,0449220273
7875,0312864876
5625,0312864876
3235,0684813637
14401,0451192931
121,0446400564
122,0446403083
2353,0445406836
669,0156003376
9018,0515132268
6546,0399524827
10749,1563055619
4981,1563055619
14401,0451205685
13947,0451190572
10850,1555218067
8359,0525940413
5353,0440411394
1262,0590425609
13085,0425187101
3427,0425187101
10520,1857026012
10226,014007385X
11513,0905762207
4918,0771014813
6840,0028610865
9700,0312862091
9700,0312064330
9700,0312093586
9700,0312866712
12862,0553229281
12862,0553244949
240,0441646611
240,0441516645
3807,0671601075
3807,067166493X
3807,0671532642
4144,9681908244
9853,0886772680
15222,0812511840
7523,0671865714
3261,0515105449
7493,0451404505
7242,0515112461
1773,0451407504
10184,0449206440
14298,0380809176
9036,0385506708
9018,0515109509
3617,0446355569
2866,0192838601
3297,0192838601
13385,0140255036
1412,020717055X
3833,0060173092
1082,0151001820
14024,0553100890
11298,0679437851
2256,0385483260
3305,0385483260
6557,0446522252
12027,0446522252
9394,0030844924
10513,0816029091
14164,1578660343
9406,0801431611
10998,0801431611
1433,0696207397
9782,1567994741
4017,0714835420
1699,0517159635
11751,0140237712
9953,1566195268
8879,1888363576
8592,1888363576
7554,0449225046
6113,0938985000
12462,0938985000
5085,0140161163
14238,0671675427
8918,9510119342
4426,0899670202
12170,055326026X
2952,0312989474
7692,0821602039
7289,0765342227
15230,0553273817
11316,0812520157
14871,0399133038
4982,0836217241
12943,0836217241
8055,0553349058
8343,0671318578
4417,0671318578
6573,0142000264
3776,0449208281
2842,0689312024
2952,0451199448
4323,0446405345
9184,0440227437
1116,1585671487
13625,0446672351
2952,0425158497
4639,0768322413
2704,0380003856
883,0099272687
1083,1860465536
4474,0525945784
14930,085572191X
8135,0061064866
4082,0140280499
11906,0140259708
12087,0345338588
12087,0345318854
14213,0140133496
11494,0061097101
906,2246650119
5144,0708832725
14964,1843336162
2409,1570621284
5026,0812516257
9594,0140104321
12806,0140250824
9586,2266104535
15348,2020352257
6292,2070417212
6220,0902920049
12196,1858286794
569,1858286794
6399,0140622306
1471,0440432960
1199,0345380975
3145,067102261X
12268,055327449X
12647,0425093328
14987,0312979533
14142,1569470154
4355,0439228913
6071,0060951281
12000,0679879269
12000,0679879250
6071,0060951303
8439,0439456983
11078,0813511704
3386,0813511704
12961,0312890249
12219,0393310396
9475,0393310396
2980,0312253737
12915,0451159497
8650,0446675792
5452,0446675792
12915,0425155404
4588,0671535552
2199,0299177742
3246,0299177742
11622,0140231900
11448,0762411554
1520,0762411554
12531,0747543259
1681,9875021245
5460,0486405524
551,0863560237
14950,0674810511
5109,0151002177
12235,0151002177
5429,0451458222
10449,0613072103
10449,067945540X
6147,0618002243
6177,0618002235
6147,0618002227
299,0001047973
14841,0001047973
5109,0452262933
4455,0452262933
779,0684838087
8990,0517488906
5441,0517488906
11992,0679740678
3095,0330346520
5760,0679735747
4057,0679735747
3332,0060294884
11972,0060294884
4988,0440206324
12046,0812536304
6304,0812536304
14957,3404612493
2525,344242528X
13032,344242528X
1877,006447108X
11750,006447108X
6819,0451409973
921,0821773712
12176,0590477390
1396,0345368622
8233,0380816792
10131,0451404459
784,0553577379
1120,0373106939
10318,0373260024
14335,0804101507
15469,0804101507
3243,0449206610
6710,1551660431
5843,0887291228
5735,0887291228
1765,0887291228
10154,0486428427
2398,0486428427
6826,0345250559
12382,0440209102
8100,0446306177
7962,067187098X
2719,1557488371
9077,0671676369
8233,0380844001
6542,0140620753
4197,0689714335
9387,0689714335
10624,1893224201
13847,1893224201
12990,1893224201
10394,1892859084
8812,1565122321
10260,0064401103
15026,0064401103
10260,0064400980
9205,0064400980
10260,0064400999
9205,0064400999
10260,0064408582
15026,0064408582
9828,3423126299
5684,3404102800
4553,3453870336
4425,0525946632
7068,0345369025
7191,0375823255
13267,2070424197
7411,0440295521
13240,0140389660
14360,3423125195
15318,3423125195
1421,0842365508
12629,0140363033
14860,0140363033
185,0440503310
4591,0671674005
3708,0312961049
7259,0590431692
14487,0590489410
14689,0786889322
13854,3499232634
2692,3499232634
11266,346202812X
2996,1400030382
1392,3518100319
5619,3499233347
9743,3499233347
13786,3150006597
12412,3548208975
13186,3548208975
6825,3548208975
12856,3379015180
13947,0451078721
7609,0553484508
12161,0706366468
1952,0375411070
12004,0679749020
7790,0525934553
12840,0312860129
15486,051743623X
12004,0375726845
2256,0312080824
6651,0312080824
12296,0891979867
4146,0812881176
8512,1850892237
5756,1880399679
12587,1880399679
1732,1880399679
12094,0671525247
9658,0440343690
13741,0899664016
14376,0151807027
4743,0151807027
10193,1853260231
3384,0099478110
2881,0553214543
3750,0394746295
12004,0449210901
2990,0553256653
12004,0099825201
5424,0451528204
10740,0451528204
12933,0451528204
6805,0802135226
6805,0679768203
7456,0679441816
4023,1557832307
931,1557832307
11442,0452276721
4451,078711457X
4451,0452274796
10736,0060927518
10736,0140096949
10094,0806133678
8477,0806133678
11754,0691086192
11056,0375410414
2108,1569246483
7672,1567184766
14598,0813519942
14836,0394497848
1907,0940322587
14836,0940322587
13951,0375712925
6915,1582340331
8644,0446678457
9235,0345410998
14133,0399149155
12811,0553264303
6215,0553107003
6346,0440178002
5947,0717127516
3032,0385243022
10471,0385243022
10330,0446390895
11977,0446390895
11131,1573220167
7904,0060173211
5078,0316172006
13312,0679415645
13625,0060976241
6559,0767905202
9354,315009951X
14967,315009951X
3067,033034692X
1829,033034692X
5630,3442727952
5246,3442727952
11660,1740590651
15030,1740590120
15124,1863305130
11130,0140287698
11969,0671034979
10990,1583225579
13722,0702228524
12813,0330358561
9779,0702227218
8368,073225700X
5706,0868246778
12361,0671018280
6655,0590603884
14139,0618131736
8314,0618131736
7790,0060185252
7205,0688170528
14858,0743225082
7141,0758201087
409,0425184943
14218,0201570971
14219,0201570971
8088,0201570971
9574,0201570971
10159,067086014X
746,0864922108
533,0821765868
9077,1551660733
1693,0312977409
4574,0843941774
0,0515120626
10312,0440212308
13779,038076766X
8218,038075942X
8261,0515077437
7962,067102177X
8728,0380761327
14473,055358183X
13357,0843949848
10120,0671867164
11302,0060955635
15598,0688013929
5975,0688013929
6196,1558748903
9954,1558748903
9612,1558748903
1933,1558748903
6098,0684841371
10807,0739405047
7750,0804108412
11125,0394589955
4203,0385414250
8745,0312120001
4896,0060740450
1264,0802111815
4982,0836220498
2773,0800781562
7561,0800781562
4258,0800781562
11894,0881334588
12537,0679730680
5925,0671420186
1449,0312081944
1030,0312081944
15447,3499138956
5539,3499138956
4093,3426611457
11950,3426611457
12626,3426611457
11130,0702228230
5331,0878579915
3381,0878579915
3525,156512281X
8775,156512281X
4454,1551660717
2154,0451199685
6266,0385189508
6267,0385189508
15332,0385189508
1923,0810933160
2659,0810933160
9100,0810933160
3525,1565121384
6025,1565121384
13378,0395653738
668,0312170955
13445,0312170955
10505,0152013415
876,0679441018
876,0345377648
15507,0201409429
10204,0765107619
1681,0140052801
12359,1853687022
1993,068815512X
10140,155870406X
275,0679723005
10997,1555830617
14342,0312420048
12281,1578591473
2350,0062511173
14033,0062511173
274,0394719999
7400,0135113385
9573,0135113385
9723,0807032530
2221,0449910172
2469,0449910172
10834,0395353440
4896,0345310020
9908,0679891072
10175,0394751019
8211,0064403688
10320,0064472795
4231,0679783598
980,0595271618
10568,031230093X
2256,0140434941
6952,0140434941
5489,0140434941
5509,0152380418
2842,0590467158
6392,0689835337
11020,0374480095
11599,3257056109
10522,0425177432
6098,0684859998
12930,0688154395
7877,0684848147
3163,0684848120
14787,0684848120
8919,0553210351
9417,0553210351
13042,0553210351
5572,1567313965
34,1567313965
8327,0375401458
9469,0671528165
9990,006251184X
7847,0515128325
5958,0140276823
8921,3596137306
1288,3596137306
2794,3596137306
15485,3596137306
4545,3596237874
10184,0380820757
7179,0807062995
3890,0786865148
5562,0345322061
13547,0764552988
7784,0811809935
15562,0943015073
69,0140361219
4491,0140361219
2127,0553269631
2127,0553272543
13968,0671887173
12238,0553285726
8062,0062552767
5586,0062552767
3077,0671787004
15277,0060919760
14007,0060507233
2934,0915811006
7306,1558744274
5760,0192829823
13913,0192829823
4930,1567314163
9583,0743416996
7626,0786880708
10621,1561703753
8341,1561703753
11024,1561703753
7917,1561703753
6867,0452272041
6637,0452272041
127,0452272041
7322,0316133175
14582,0878331859
13904,0679600442
11524,1567314260
9933,1573241172
1233,0345311000
10290,0849916836
7278,0764553143
2503,3462029592
12621,3499121581
3277,3453210719
11953,0380728249
6458,0380792648
2799,0553242598
7256,0385031149
15224,0385031149
15206,0385031149
6208,0836982215
14460,0451171128
3128,0061052280
6610,0061052280
15456,0140620850
11131,3462032208
2623,3462032208
5552,3462032208
11241,0060925795
13943,189162007X
11879,189162007X
11909,0931580633
8958,0684839873
13132,0156006820
6094,068483295X
12204,0670852627
13625,0871138018
8339,0201877589
3584,0201877589
1332,0201877589
6921,0596001967
3158,1568654383
12030,0764551280
1599,0764551280
8652,0764551280
14532,0764551280
13001,0669164062
1796,0669164062
12835,0669164062
1359,283151794X
6648,1556618123
6066,0380812924
12777,0812550293
5719,0679751319
6617,0316285269
12268,0553277537
8630,0440502721
6793,207036805X
7569,0553234161
1719,0812502841
6215,0671640585
9876,1586480286
12602,1586480286
1023,1558596909
6895,1558596909
6596,0449910237
188,0553235575
4493,0020519605
10682,0140274375
12064,0140024018
14732,0425138151
1541,1550376284
7965,0375725202
14960,0140306323
11153,0140048987
7209,0671878549
7379,0671730134
15233,0446520667
11376,0706406141
5798,087474945X
6534,087474945X
2105,087474945X
8404,0881149497
5282,0881149497
3470,0380726238
6365,0806524154
326,0306811677
2660,0425182703
5657,1566633370
14777,0399148701
14777,0399131493
14777,0870212850
7740,006009527X
14826,0224030361
15496,0679736395
8782,1568849168
835,0451403959
8739,014028088X
143,014028088X
2985,0394726251
6338,0887307396
6973,0887307396
10009,0679735739
13685,0834800799
14919,0834800799
12414,0834800799
5929,0834800799
410,0837850681
15081,0837850681
12503,0671545140
7605,0671545140
1486,0914457527
11869,0786705833
2602,0807107808
4407,0385326521
7623,0385326521
8584,1588270475
14777,0425150143
14025,0425150143
3758,0841914036
2759,0809233169
12445,0679446028
6554,0671469975
9296,0440506743
4690,0440506743
5376,0743234693
2345,019281513X
9693,019281513X
11221,0399144803
10871,0702226009
11054,0613361628
4293,0553586971
4594,158005059X
6013,158005059X
2472,158005059X
7828,1551669188
3059,0380728613
9302,0064406601
10320,0689868456
9155,0061096113
650,0812575970
12547,006092330X
6337,0316116726
13441,0890877025
3594,0877284245
11207,1878825011
3066,0805029648
8420,1888766034
1662,1888766034
13935,0380728176
12530,0345409973
12820,0671743074
7655,0345413865
1316,0380786974
12859,1567312373
12655,1567312373
6447,0446609404
10839,1842230514
9401,0864922302
14890,0671785214
14489,0312111029
4284,0312111029
1325,0439219175
6318,0449203794
5772,0374522928
384,0374522928
5511,0374522928
7488,0440219515
11131,1573221937
8769,0441002935
8769,0441000916
2671,0306454114
1085,0896087247
6542,0451523652
7171,0451523652
8381,0140043128
13848,0841914060
8434,1870041364
9756,0060557257
9815,0553582313
1986,0373835876
1986,037383599X
1986,0373835795
13876,0380794578
13876,0380805685
13876,0380812010
6614,0312983301
2349,0312983301
15070,006051762X
10082,0440236606
1986,0446610569
5490,0060582308
6553,0553586203
8056,0373790473
8576,0373790481
11221,0373483694
7149,1551669374
533,0821763431
533,0821767623
11221,0373218478
8095,0380813017
1925,1551669226
10648,0380820552
12941,0505525038
2148,0380791021
7768,0553583913
1968,1551669234
14293,0804119538
2554,0440225299
11909,0931580501
7546,0553295101
11909,0553295101
11377,156276134X
10019,0716713616
8569,0886778581
12406,0451140354
6067,0380008238
2278,080912596X
11298,0375704051
3342,0590509616
9623,0590509616
7573,0590509616
6588,0395544262
2106,0448095491
2106,0448095432
767,0590436465
2106,0448095157
2106,0448095440
8771,0439130204
8771,0439130220
8771,0439130247
7905,0746022751
8616,0590300393
11113,0590944711
13808,0679836101
13808,0679866655
6511,0679866655
6672,0590673130
10712,0448148943
5322,0671787136
2618,038079537X
15009,038079537X
10125,0440414911
7901,0671183699
11401,0590957678
10183,0439120470
2860,0439120470
10183,0439062837
10183,0439062829
10183,0439062802
3114,0517208326
2206,0517208326
12889,0590416936
10739,0439056527
7882,0936650087
2070,0440219779
15344,038072913X
188,0425067750
8660,0060805188
459,0449200019
966,0441698859
4701,0671600427
7791,0425132358
14496,0671466801
5457,0140011528
15462,0425108449
12734,0671649469
14982,0671642561
14982,0671695126
14982,0671443283
10975,0373702213
1808,0380778009
14777,0425144372
9463,055312997X
1874,0380785358
12108,0872165272
7554,055323336X
13333,0671672711
14737,0671721143
6428,0131654233
9289,0672315610
13467,0672315610
6428,0137089171
4976,0136362346
15558,907219439X
11894,0471969478
13594,0060256656
6601,0152010289
11536,0698116151
8723,0060259078
12366,0060259078
3202,0590568663
9325,0749933380
12831,1859028519
13402,0142301655
1721,0948524588
1924,0349111863
14271,0749395389
12629,0140118470
7453,0140118470
14606,044024126X
393,1840225106
6346,0340654163
9087,0380773309
15326,0812512774
14982,0671729403
14982,0671729438
2820,0006749151
11120,0425139697
6655,0061062472
4284,0380718758
14489,0380718758
14982,067172939X
14982,0671729446
12676,1853264180
11370,1585673382
12580,1842157086
13161,972708530X
10405,9722110500
12386,0002257580
7727,0375708049
14058,0375701435
10405,9722100718
3955,9721030791
6368,0028604199
9342,0374202281
6950,0874779111
3756,0345369491
12965,0525484272
430,0671526022
1385,0060154969
6707,0060930888
6343,039585993X
12155,3785538448
7258,3785538448
3916,0385492707
2084,0140369945
6542,1566191432
14911,0874771501
592,0874771501
14140,0060645873
3045,0768420350
8378,1557250537
7802,0877936250
6586,0877936250
9901,0867164301
2604,1565070569
4570,0896939758
9237,1401901484
9384,0829419888
9492,0062548689
11726,0824519302
1725,0451182006
6853,0425186709
14766,0425186709
13989,0425186709
2682,0671026682
11671,0671026682
15321,0684846608
8082,0399151613
14950,0330314971
2297,051788433X
669,051788433X
6667,0688160999
2598,1553662415
4693,1585421499
808,1585421499
11629,0679729798
4546,0140127739
12219,1567315208
6399,0141182806
3412,0141182806
3489,0006143199
12406,0140050000
9436,0843949090
12782,1893224848
4358,0553586335
1891,3551749612
1891,3551749620
8046,3551751846
11199,3551751846
8334,3551745315
12731,3251003011
4652,3870245123
11106,3150012198
12014,3150012198
4602,3858620203
12839,0553138758
6300,0345344375
6387,0553138596
7757,0842345566
8571,0802415881
12523,0684834731
6996,1565121465
6387,0312021690
13196,0312021690
7101,0140465340
6387,0312549059
11833,0312549059
2473,0671794248
7716,0767901428
1900,0060170832
8710,0060928069
14440,0875420087
1461,0373760639
14320,0816772045
12924,1561797332
12924,1561797324
12924,1561797316
12924,1561797308
12924,1561797200
12924,1561797197
12924,1561797189
12924,156179600X
12924,1561795992
12924,1561795976
12924,1561797219
12924,1561795984
9172,0373037732
579,0395519519
8747,0395735262
6905,0395735262
6076,0831710349
6359,0831710349
2265,093439573X
4749,093439573X
2332,093439573X
9980,093439573X
2842,0689804466
9987,0451409132
10540,0425160424
1315,0385297548
13104,0142301493
7218,0140167153
15053,0140167153
4251,014034912X
1238,0060182687
6410,0743204832
10502,0786888741
7396,0446604682
8837,0399150552
15097,0399150552
12811,0312289901
5010,0312289901
8969,0553561723
7974,0743426657
13931,0061098760
14611,0451204158
12780,0451171861
5346,0142001384
6235,0440206685
876,0345373707
11039,0440376408
7248,0440376408
8592,0440180090
13947,0670839531
11083,0446358584
416,0374121230
7820,0671014218
10192,0670856495
15486,0812035844
15475,0385242719
13384,0553578529
8667,0671041800
2541,0471123005
5000,0553213768
9317,0553213768
6447,0316693707
1898,1852305606
7489,1852305606
2528,1852305606
9000,1852305606
1654,0375752501
14722,1573226041
14960,0380013207
7700,0451192575
7638,0966080521
2032,0966080521
14619,0385467958
8858,0515123447
2231,0441010512
13457,0887308589
7295,0140363386
7295,0140363378
12087,0312854137
9913,0380727331
14864,0440226236
458,0393049701
12606,0345441044
8523,0374189870
409,0425161633
7331,190415123X
6019,190415123X
13151,190415123X
6869,190415123X
577,1400002877
12138,0946395438
12590,0874772095
11786,0874772095
12381,0874772095
12592,0874772095
3109,0684853612
7628,0684853612
15241,0312145357
15464,0595131700
1867,0399148876
11912,0316442178
3455,0786708395
15235,0446606928
13025,0425177718
9579,0316110493
5966,0385503954
527,0375502947
3288,0060959517
4223,0671527967
2320,0312266499
11,0312266499
9748,0312242417
10979,0881845973
10979,0375718990
11026,0674766911
13730,0316097500
13457,088730866X
10989,088730866X
5946,0425185001
1115,0741412896
14494,0345396545
5388,0060008865
13104,0141309725
6235,044021646X
2697,0006498035
13389,0749390832
727,0140132155
729,0140238131
409,0385507607
10120,0743206061
877,006016249X
6047,0553802453
3941,0345445910
11088,0399148469
9619,089296765X
6047,0553802461
7716,0440224071
1380,0679781307
2002,0679781307
322,0440174643
3569,0449221393
5207,0671652796
8513,068480378X
2103,0380807203
4608,0449147282
9372,0451195981
3332,0425071871
4608,0449218929
6863,0671604082
7655,0553275100
3925,0030598583
3807,0671660632
14178,0440207460
5227,0345362667
4606,0345323750
4064,0486280314
2399,0486280314
14112,0913866024
10721,157297317X
13416,0806519630
7760,0399521577
1812,0312267126
9893,0671870238
4826,0345346904
9481,1591823641
9736,1591823633
8044,193248020X
13279,1932480099
8365,1591820162
15596,1569310491
1851,0743458206
10208,1591824729
12176,0060530804
12194,0553493264
10208,1591821819
10208,1591820588
9917,1560974109
12350,1591823951
12350,1591823935
14765,1591822246
12346,159182415X
14431,159182415X
12346,1591824141
14431,1591824141
10805,1931514186
2935,1931514186
10805,1931514178
10805,193151416X
10805,1931514151
1463,0872262278
14854,0872262278
2536,082302377X
10208,1591821800
10208,1591820596
2620,159182303X
10208,1931514798
10208,1931514801
1891,1591160502
1891,156931568X
1891,1569314748
1891,1569314071
1891,1569312648
1891,1569312273
1891,1569311897
1891,1569311382
5832,1591823455
14765,1591825369
14833,1586649000
7313,0224045814
1252,0751505366
14095,1841640212
12428,0553563971
14499,0571197418
1163,0571197418
12002,0571197418
12124,0330482432
3871,0141307757
711,0750004088
543,0750004088
8534,059013387X
2424,059013387X
11974,0746020899
14134,0746020899
10565,0006751032
247,1858811945
989,0330481355
1789,0099769913
13947,3404143434
823,3492107400
12000,3453152271
621,3404148932
4836,3257225350
15125,3596113318
8546,3596113318
1764,3596113318
7548,3150034914
10611,3880220131
5682,3150000912
5747,3150000912
11356,3499230755
12039,3499230755
14654,3499230755
12000,3453137442
9604,3421051496
2256,3257008724
12573,3257008724
6053,1857025539
4075,3426618303
2796,3426611384
1575,3442447186
8551,3442447186
14812,0553050680
14913,1560761210
15301,0747272522
12013,0385606990
21,0385606990
7682,1843910500
13720,1843910500
12809,0439288886
5858,1840221178
5077,1840221178
6070,3791321641
13349,3791321641
2156,1840225025
5238,0340857382
11183,057117857X
3807,0345391837
3374,0762413697
3125,0141315741
6681,0711708770
348,0802139779
7843,0297643347
12976,1900512440
14344,0571081789
2256,0156236001
1975,0156236001
4724,0156236001
12557,1844130533
8880,0310209307
4487,0060177888
3019,0440214114
1179,0671016652
15156,0515110132
3095,0446607827
5803,0613572742
13153,0919924034
2871,0919924034
6108,0919924034
5235,0448210339
1973,0448210339
4935,0312099436
14508,0451450442
9195,0440987202
2141,0142301094
13697,0446357421
10221,0130314803
4218,0130314803
11391,0130314803
2540,0812092821
595,0764551949
3090,0312959249
8291,1576739562
221,0684868938
2869,0312966814
12915,0399141065
8636,0425171272
10483,1880033100
1047,0804900973
53,0804900973
9714,0449215571
2971,0451516060
6837,0764585932
10182,0553212478
4531,0671432427
11543,0517569620
4954,0671827944
14928,0671701363
11035,0553247727
14709,0842329242
6967,0842329242
14407,0553106333
12186,0395683297
218,0395683297
9192,0395683297
9292,0590451782
8326,0452270529
7553,0425168298
4354,1566193087
2256,0553213423
7429,0553213423
14250,0394713788
7554,0345433165
3997,0785804714
5973,0002229544
7310,0140011307
2106,0671007343
4951,067084943X
8690,0671799045
13146,067178501X
5530,0721406270
4400,0721406270
1745,0721406270
5583,0062508326
4360,0486264661
1104,0486272818
12151,0486272648
12676,0486277836
4862,048627053X
4699,0064472531
2315,0205131999
10468,0205131999
1904,0451625781
15034,0451625781
10514,0441005004
12463,002346450X
14342,0312280637
11928,0380017822
3569,0515129232
8992,0345400011
1686,0316898163
9306,0937611018
6623,0965834522
2725,0671695347
7976,0671695347
12675,0671758748
11482,0399147659
10653,0399147659
3235,0671869205
6314,0374525102
12737,0140003185
11277,1853262412
5853,1880656655
6244,0812544196
8236,0446610526
7076,0385285965
5346,0140017917
993,0741409577
10991,0380784130
3143,0345367693
8886,0345367693
3143,0345373529
1661,096623460X
10923,0140165347
13697,0446357448
5220,0805209522
13948,0385147635
10861,0708905307
6071,0060510323
1238,0061008095
1242,0446606294
7820,0671689746
6071,0060951273
7569,0374523789
15077,0449208885
6760,0399136002
577,067972768X
1242,0380723409
2470,0380790904
4524,0800711246
13455,0439104645
14895,0439104645
570,0439160197
8337,0439160197
14881,0439104661
7837,0451401182
5321,0345370139
6063,0451145577
13902,0440207428
9677,0446608106
1152,0553562916
13740,0345435907
10120,0385319215
3968,0684855135
11882,0425160343
11882,0425155129
11882,0425165671
8819,0553574566
12446,0394759842
14356,188845136X
11024,0553347756
15550,3800015064
385,3800015064
1095,3789129453
5989,3789129453
12181,0452278384
12452,0452278384
8319,0743250192
13621,0743250192
3344,1551664348
877,0061099732
15547,3453149793
8001,3518404741
1312,3442722357
2906,3502151040
6347,1570623392
9528,0340590262
5803,3518366823
13812,0452262380
14779,0452262380
5498,0688132464
3172,0684834669
4408,1566471192
80,1566471192
12660,0446393568
13910,0446393568
14390,0446393568
10533,0425114686
14017,0515110396
5557,0385335555
3776,0385414587
3776,0449911373
14777,0399142193
741,0385729332
13679,0140048944
10577,0385333005
15533,0671517635
6326,0812695313
15425,0812695313
10991,0671606832
13291,0345428919
12634,0553289314
1045,0399134999
5395,0399134999
4193,0321130073
12103,0812523113
3744,0886775388
10000,0312853742
4178,0441010210
11926,0451454146
11385,0684854422
13649,0312877994
8306,0505525542
3143,0345448995
8886,0345448995
14850,0061099155
10379,0671878638
4291,0671878638
15533,0802139981
9853,0886778913
8934,0451198379
14828,0152337016
12609,0873585763
3627,0394546415
7043,051512768X
5506,0312916671
8692,0671218336
6981,0671218336
2842,0449700895
15016,031203833X
5873,0688044816
11841,0688044816
13766,0688035418
6417,0679723250
10563,0441203981
10563,0441048854
10563,0441787541
10563,0441888054
10563,0441001068
10563,0441860397
10563,0441748635
10466,0374455031
12340,0374455031
5673,0374455031
12601,0374455031
7213,1582402159
9614,1582402159
4862,0140449132
3236,0140449132
3086,0140449132
13745,0192823795
2557,0192823795
12283,0394758277
11508,0375405119
10490,0375405119
8783,0739307320
12182,0739307320
5247,014044629X
4876,014044629X
5346,0140184937
363,1587156865
13460,1400100666
4351,9505812760
507,9505812760
11105,0451527461
9358,0451527461
2456,0451527461
12241,078688942X
3313,078688942X
6224,0553373854
8294,0688171451
2117,0942394577
6067,0345315715
6067,0345336275
2905,0425115291
323,1551667010
14777,0425168220
14025,0425168220
6853,0425168220
7461,0440220793
11557,0446301353
7553,0425146413
2100,0553566075
6203,0451409639
12552,0553580167
6754,0590341286
15249,0590341286
12584,0310535212
12403,0880385480
7261,0380793342
15090,0140285105
4862,0486295729
2749,0486295729
15512,0140622160
8636,0515094773
13697,068803196X
4399,060303294X
11806,1551664445
9095,0373271948
3984,2080701142
4562,158243140X
6444,0138153094
6533,0452011345
2671,0764912518
9561,1588800296
15486,0486275574
