Author_id	Name
7564	John Skipp And Craig Spector
7565	John Skoyles
7566	John Sparks
7567	John Speirs
7568	John Steakley
7569	John Steinbeck
7570	John Steptoe
7571	John Steven 
7572	John Steven Gur
7573	John Steven Gurney
7574	John Stevens
7575	John Stewart
7576	John Stossel
7577	John Straley
7578	John Suiter
7579	John T. Burgoyne
7580	John T. Hie
7581	John T. Lawrence
7582	John T. Walbaum
7583	John Taylor Gatto
7584	John Telford
7585	John Tenniel
7586	John Tobler
7587	John Toland
7588	John Tollett
7589	John Toohey
7590	John Train
7591	John Travolta
7592	John Trent
7593	John Tyerman Williams
7594	John Updike
7595	John V. Thill
7596	John Van Burek
7597	John Varley
7598	John Von Neumann
7599	John Vornholt
7600	John Waller
7601	John Wallner
7602	John Walsh
7603	John Ward
7604	John Webster
7605	John Weisman
7606	John Welchman
7607	John Welter
7608	John White
7609	John Whitman
7610	John Wideman
7611	John William Ward
7612	John Woodforde
7613	John Wyndham
7614	John-Manuel Andriote
7615	Johnny Cash
7616	Johnny Molloy
7617	Johnny Rogan
7618	Jolan Chang
7619	Joleen Daniels
7620	Jon Bellini
7621	Jon Chandler
7622	Jon Franklin
7623	Jon Goodell
7624	Jon Hassler
7625	Jon Jackson
7626	Jon Kabat-Zinn
7627	Jon Katz
7628	Jon Krakauer
7629	Jon Ronson
7630	Jon Scieszka
7631	Jon Spoelstra
7632	Jon Stewart
7633	Jon Stone
7634	Jon Winokur
7635	Jonas Ridderstrale
7636	Jonathan A. Michaels
7637	Jonathan Ames
7638	Jonathan Baird
7639	Jonathan Barry
7640	Jonathan Berent
7641	Jonathan Carroll
7642	Jonathan Coe
7643	Jonathan D. Spence
7644	Jonathan Dee
7645	Jonathan Frakes
7646	Jonathan Franzen
7647	Jonathan Gash
7648	Jonathan Glover
7649	Jonathan Halverstadt
7650	Jonathan Harr
7651	Jonathan Havard
7652	Jonathan Hensleigh
7653	Jonathan Hull
7654	Jonathan Hunt
7655	Jonathan Kellerman
7656	Jonathan Kozol
7657	Jonathan Lethem
7658	Jonathan Linton
7659	Jonathan Miller
7660	Jonathan Morris
7661	Jonathan Pearce
7662	Jonathan Raban
7663	Jonathan Rabb
7664	Jonathan Rice
7665	Jonathan Safran Foer
7666	Jonathan Snow
7667	Jonathan Stroud
7668	Jonathan Swift
7669	Jonathan Tropper
7670	Jonathon Lazear
7671	Joni Seager
7672	Jonn Mumford
7673	Jonny Cash
7674	Jonquet
7675	Jordan K. Weisman
7676	Jordan Paul
7677	Jordan S.; Gordon
7678	Jorge Amado
7679	Jorge Luis Borges
7680	Jorge Semprun
7681	Jorge Volpi
7682	Joris-Karl Huysmans
7683	Jose Cardona
7684	Jose Eugenio Soares
7685	Jose Luis Sampedro
7686	Jose Maria Parramon
7687	Jose Raul Bernardo
7688	Jose Saramago
7689	Jose Vasconcelos
7690	Josef Haslinger
7691	Josef Skvorecky
7692	Josefa Heifetz
7693	Joseph A. Citro
7694	Joseph Barbera
7695	Joseph Bedier
7696	Joseph Bruchac
7697	Joseph Bryant
7698	Joseph Campbell
7699	Joseph Conrad
7700	Joseph D. Pistone
7701	Joseph DiMona
7702	Joseph Epstein
7703	Joseph F. Girzone
7704	Joseph Finder
7705	Joseph Flynn
7706	Joseph Francis Fletcher
7707	Joseph Frank
7708	Joseph Garber
7709	Joseph Garcia
7710	Joseph Gies
7711	Joseph Girzone
7712	Joseph Glass
7713	Joseph Heller
7714	Joseph Hone
7715	Joseph Howard
7716	Joseph Kanon
7717	Joseph Kessel
7718	Joseph Kiermeier-Debre
7719	Joseph Krumgold
7720	Joseph Layden
7721	Joseph M. Stowell
7722	Joseph M. Williams
7723	Joseph MacAnthony
7724	Joseph Martos
7725	Joseph Maynard Eastman
7726	Joseph Mileck
7727	Joseph Mitchell
7728	Joseph Mugnaini
7729	Joseph Neidhart
7730	Joseph O'Connor
7731	Joseph O`Connor
7732	Joseph Olshan
7733	Joseph P. Gill
7734	Joseph P. Lash
7735	Joseph Rosenbloom
7736	Joseph Rutt
7737	Joseph Sheridan Le Fanu
7738	Joseph Stanislaw
7739	Joseph Vargo
7740	Joseph Wambaugh
7741	Joseph Warren Yoder
7742	Josepha Sherman
7743	Josephine Addison
7744	Josephine Carlton
7745	Josephine Carr
7746	Josephine Cox
7747	Josephine Evetts-Secker
7748	Josephine Fairley
7749	Josephine Gattuso Hendin
7750	Josephine Hart
7751	Josephine Humphreys
7752	Josephine Saxton
7753	Josephine Tey
7754	JosephineTey
7755	Josh Kirby
7756	Josh Koppel
7757	Josh McDowell
7758	Joshua Gay
7759	Joshua Gilder
7760	Joshua Halberstam
7761	Joshua Harris
7762	Joshua Levine
7763	Joshua Logan
7764	Joshua Piven
7765	Joshua Quittner
7766	Joshua Reynolds
7767	Josi Guadalupe Pos
7768	Josie Litton
7769	Josie Lloyd
7770	Josip Novakovich
7771	Joss Whedon
7772	Jostein Gaarder
7773	José L. Sampedro
7774	Jovial Bob Stine
7775	Jovian Weigel
7776	Joy Adamson
7777	Joy Behar
7778	Joy Darien
7779	Joy Fielding
7780	Joy Grdnic
7781	Joy Kogawa
7782	Joy Lundberg
7783	Joy Reed
7784	Joy Sikorski
7785	Joy Williams
7786	Joy Wilt Berry
7787	Joyce Aiken
7788	Joyce Armor
7789	Joyce C. Oates
7790	Joyce Carol Oates
7791	Joyce E. Strom-Paikin RN
7792	Joyce Egginton
7793	Joyce Goldstein
7794	Joyce Hansen
7795	Joyce Hunt
7796	Joyce Johnson
7797	Joyce Landorf Heatherley
7798	Joyce M. Roche
7799	Joyce Meyer
7800	Joyce Milton
7801	Joyce Reardon
7802	Joyce Rupp
7803	Joyce Trollope
7804	Joyce Wilson
7805	Jp McCarthy
7806	Jr  Bill Martin
7807	Jr Samuel A. Schreiner
7808	Jr.
7809	Jr. H. Jackson Brown
7810	Jr. Walter M. Miller
7811	Jr. William Strunk
7812	Juan Antonio Chavira
7813	Juan Felipe Herrera
7814	Juan Kattan-Ibarra
7815	Juan Marse
7816	Juan Ramon Jimenez
7817	Juan Villoro
7818	Judal
7819	Judd Winick
7820	Jude Deveraux
7821	Jude Fisher
7822	Jude Watson
7823	Judge Judy Sheindlin
7824	Judi Lawson Wallace
7825	Judi McCoy
7826	Judith A. Kates
7827	Judith A. Lansdowne
7828	Judith Arnold
7829	Judith Bauer Stamper
7830	Judith Benn Hurley
7831	Judith Bowen
7832	Judith Choate
7833	Judith Clancy
7834	Judith Duncan
7835	Judith E. French
7836	Judith Fein
7837	Judith Gould
7838	Judith Guest
7839	Judith H. McQuown
7840	Judith Hawkes
7841	Judith Henry
7842	Judith Hermann
7843	Judith Herrin
7844	Judith Ivey
7845	Judith Ivory
7846	Judith Katzir
7847	Judith Kelman
7848	Judith Kolberg
7849	Judith Krantz
7850	Judith L. Raiskin
7851	Judith Lennox
7852	Judith Leventhal
7853	Judith McCoy Miller
7854	Judith McNaught
7855	Judith Merril
7856	Judith Michael
7857	Judith Miller
7858	Judith Minthorn Stacy
7859	Judith Mitchell
7860	Judith Orloff
7861	Judith Pella
7862	Judith R. Hendricks
7863	Judith Reeves-Steven
7864	Judith Reeves-Stevens
7865	Judith Reichman
7866	Judith Rossner
7867	Judith S. Wallerstein
7868	Judith Sachs
7869	Judith Schickendanz
7870	Judith Skelton Grant
7871	Judith Stacy
7872	Judith Stamper
7873	Judith Stanton
7874	Judith Swaddling
7875	Judith Tarr
7876	Judith Thurman
7877	Judith Viorst
7878	Judith W. Steinbergh
7879	Judith Zimmer
7880	Judson Rosebush
7881	Judy Alsager
7882	Judy Alter
7883	Judy Astley
7884	Judy Blume
7885	Judy Blunt
7886	Judy Carter
7887	Judy Christenberry
7888	Judy Chu
7889	Judy Collins
7890	Judy Cornwell
7891	Judy Delton
7892	Judy Duarte
7893	Judy Gill
7894	Judy Hindley
7895	Judy Jackson
7896	Judy Jones
7897	Judy Knipe
7898	Judy Mazel
7899	Judy Mercer
7900	Judy Press
7901	Judy Richter
7902	Judy Rosenberg
7903	Judy Shasek
7904	Judy Sheindlin
7905	Judy Tatchell
7906	Judy Tenuta
7907	Judy Torgus
7908	Judy Wicks
7909	Juilene Osborne-McKnight
7910	Jula Libonn
7911	Jule McBride
7912	Julee Rosso
7913	Jules Feiffer
7914	Jules Hardy
7915	Jules Verne
7916	Jules Watson
7917	Julia
7918	Julia Alvarez
7919	Julia Bell
7920	Julia Cameron
7921	Julia Conaway Bondanella
7922	Julia Fenton
7923	Julia Glass
7924	Julia Hammond
7925	Julia London
7926	Julia M. Pitkin
7927	Julia Oliver
7928	Julia Phillips
7929	Julia Quinn
7930	Julia Reed
7931	Julia Ross
7932	Julia Spencer-Fleming
7933	Julia VanTine
7934	Julia Whitty
7935	Julia Wilkinson
7936	Julia Witwer
7937	Julian
7938	Julian Barnes
7939	Julian Cassell
7940	Julian De Miskey
7941	Julian F. Thompson
7942	Julian Gough
7943	Julian Green
7944	Julian May
7945	Julian Murphet
7946	Julian Rathbone
7947	Julian Symons
7948	Julianna Baggott
7949	Julie Andrews Edwards
7950	Julie Anne Peters
7951	Julie Beard
7952	Julie Brady
7953	Julie Brincklo
7954	Julie Brinckloe
7955	Julie Campbell
7956	Julie Cannon
7957	Julie Checkoway
7958	Julie Durrell
7959	Julie E. Czerneda
7960	Julie Eisenhower
7961	Julie Ellis
7962	Julie Garwood
7963	Julie Hagstrom+joan Morri
7964	Julie Harris
7965	Julie Hecht
7966	Julie Kistler
7967	Julie Leto
7968	Julie Miller
7969	Julie Morgenstern
7970	Julie Myerson
7971	Julie Nixon Eisenhower
7972	Julie Ortolon
7973	Julie Otsuka
7974	Julie Parsons
7975	Julie Reece Deaver
7976	Julie Sherman
7977	Julie Smith
7978	Julie Stein
7979	Julie Taylor
7980	Julien Gracq
7981	Juliet Bawden
7982	Juliet Schor
7983	Juliet Winters Carpenter
7984	Julio Cortazar
7985	Julio Cortázar
7986	Julius Lester
7987	Jun Hashimoto
7988	June Callwood
7989	June Rose
7990	June Shiver
7991	June Sochen
7992	June Stepansky
7993	June Strong
7994	June Thomson
7995	June Triglia
7996	June Vendall Clark
7997	Jung Chang
7998	Junior League Of Denver
7999	Junius Podrug
8000	Junko Mizuno
8001	Jurek Becker
8002	Jurt W. Donsbach
8003	Justin Kaplan
8004	Justine Dare
8005	Justine Davis
8006	Justine Ettler
8007	Justine Fontes
8008	Justine Korman
8009	Justine Picardie
8010	Jutta Janke
8011	Jyl Lynn Felman
8012	Jörg Scherzer
8013	Jürgen Abel
8014	Jürgen Bauer
8015	Jürgen Ebertowski
8016	Jürgen Manshardt
8017	Jürgen Saupe
8018	Jürgen Speh
8019	Jürgen Sta
8020	K. A. Applegate
8021	K. B. Bogen
8022	K. C. Cole
8023	K. Jerben
8024	K. N. Casper
8025	K. Ryan
8026	K. T. Smith
8027	K.A. Applegate
8028	K.C. McKinnon
8029	K.D. Wentworth
8030	K.K. Beck
8031	K.W. Jeter
8032	KARLA /LANSDOWNE/SAVE HOCKER
8033	KESSEL
8034	Kage Baker
8035	Kagemaru Himeno
8036	Kahlil Gibran
8037	Kai Meyer
8038	Kakuzo Okakura
8039	Kala Pajeon
8040	Kam Majd
8041	Kamala Markandaya
8042	Kamil Vojnar
8043	Kan-Won Kim
8044	Kanan
8045	Kandy Radzinski
8046	Kaori Yuki
8047	Kaoru Iwamoto
8048	Kaplan
8049	Kara Dalkey
8050	Kara Lennox
8051	Kara Lim
8052	Karanjit Siyan
8053	Kare
8054	Karen A. Bale
8055	Karen A. Signell
8056	Karen Anders
8057	Karen Andreola
8058	Karen Armstrong
8059	Karen Ball
8060	Karen Bender
8061	Karen Brichoux
8062	Karen Casey
8063	Karen Cushman
8064	Karen Dawe
8065	Karen Dudley
8066	Karen Duffy
8067	Karen Elizabeth Gordon
8068	Karen Essex
8069	Karen Fox
8070	Karen Gedig Burnett
8071	Karen Gillingham
8072	Karen Ha
8073	Karen Haber
8074	Karen Hancock
8075	Karen Harper
8076	Karen Hawkins
8077	Karen Hesse
8078	Karen Hughes
8079	Karen Hull
8080	Karen Hunter
8081	Karen Jerome
8082	Karen Joy Fowler
8083	Karen Karbiener
8084	Karen Kendall
8085	Karen Kijewski
8086	Karen Kingsbury
8087	Karen Kingston
8088	Karen Lindsey
8089	Karen Marie Moning
8090	Karen McCarthy Brown
8091	Karen Meyer
8092	Karen Michalson
8093	Karen Moline
8094	Karen Novak
8095	Karen Ranney
8096	Karen Rauch Carter
8097	Karen Ripley
8098	Karen Rispin
8099	Karen Ritchie
8100	Karen Robards
8101	Karen Rose
8102	Karen Rose Smith
8103	Karen Scalf Linamen
8104	Karen Stolz
8105	Karen Templeton
8106	Karen Toller Whittenburg
8107	Karen V. Kukil
8108	Karen Van Der Zee
8109	Karen Whiddon
8110	Karen X. Tulchinsky
8111	Karen Young
8112	Kari A. Ronning
8113	Karin Cook
8114	Karin Fossum
8115	Karin Goodwin
8116	Karin Lowachee
8117	Karin McQuillan
8118	Karin Polz
8119	Karin Sha
8120	Karin Slaughter
8121	Karin Wuertz-Schaefer
8122	Karin Yapalater
8123	Karina Moore
8124	Karina Reynolds
8125	Karl Albrecht
8126	Karl Arnold
8127	Karl Baedeker
8128	Karl Edward Wagner
8129	Karl Fulves
8130	Karl Jaspers
8131	Karl Leopold Von Lichtenfels
8132	Karl Marx
8133	Karl-Heinz Witzko
8134	Karla Jay
8135	Karle Dickerson
8136	Karleen Bradford
8137	Karleen Koen
8138	Karlfried G. Durckheim
8139	Karma Lekshe Tsomo
8140	Karoline Kehr
8141	Karyn Monk
8142	Kas Schwan
8143	Kasey Michaels
8144	Kat Martin
8145	Kate Adie
8146	Kate Atkinson
8147	Kate Bernheimer
8148	Kate Bornstein
8149	Kate Braverman
8150	Kate Burton
8151	Kate Cann
8152	Kate Chopin
8153	Kate Christensen
8154	Kate Clinton
8155	Kate Daly
8156	Kate DiCamillo
8157	Kate Dicamillo
8158	Kate Douglas
8159	Kate Douglas Wiggin
8160	Kate Elliott
8161	Kate Farrell
8162	Kate Flint
8163	Kate Freiman
8164	Kate Grenville
8165	Kate Horsley
8166	Kate Kelly
8167	Kate Klise
8168	Kate McCafferty
8169	Kate McMullan
8170	Kate McMullen
8171	Kate Millett
8172	Kate Morgenroth
8173	Kate Phillips
8174	Kate Saunders
8175	Kate Solisti-Mattelon
8176	Kate Thompson
8177	Kate Walbert
8178	Kate Walker
8179	Kate Welsh
8180	Kate White
8181	Kate Wilhelm
8182	Katha Pollitt
8183	Katharina Schmidt
8184	Katharine Burdekin
8185	Katharine Graham
8186	Katharine Hepburn
8187	Katharine Kerr
8188	Katharine Murray
8189	Katharine Weber
8190	Kathe Koja
8191	Kathe Kollwitz
8192	Katherine A Applegate
8193	Katherine A. Applegate
8194	Katherine Anne Porter
8195	Katherine Applegate
8196	Katherine Ashenburg
8197	Katherine Ayres
8198	Katherine B. Chauncey
8199	Katherine Compton
8200	Katherine Coville
8201	Katherine Deauxville
8202	Katherine Dunn
8203	Katherine Garbera
8204	Katherine Hall Page
8205	Katherine Ketcham
8206	Katherine Khodorowsky
8207	Katherine Kurtz
8208	Katherine Mosby
8209	Katherine Neville
8210	Katherine O'Neal
8211	Katherine Paterson
8212	Katherine Ramsland
8213	Katherine Russell Rich
8214	Katherine Silver
8215	Katherine Spencer
8216	Katherine Stone
8217	Katherine Sturtevant
8218	Katherine Sutcliffe
8219	Katherine Tarbox
8220	Katherine Towler
8221	Katherine V.
8222	Katherine Wei
8223	Katheryn Brett
8224	Katheryn Pfisterer Darr
8225	Kathleen A. Brehony
8226	Kathleen Alcal
8227	Kathleen Alcala
8228	Kathleen Ann Goonan
8229	Kathleen Barret
8230	Kathleen Barry
8231	Kathleen De Marco
8232	Kathleen Duey
8233	Kathleen E. Woodiwiss
8234	Kathleen Eagle
8235	Kathleen G. Nadeu
8236	Kathleen Givens
8237	Kathleen Halligan
8238	Kathleen Harrington
8239	Kathleen Hersom
8240	Kathleen Kane
8241	Kathleen Keating
8242	Kathleen Korbel
8243	Kathleen Meyer
8244	Kathleen Morgan
8245	Kathleen Nadeau
8246	Kathleen Nance
8247	Kathleen Norris
8248	Kathleen O'Brien
8249	Kathleen O'Neal Gear
8250	Kathleen O'Reilly
8251	Kathleen Ragan
8252	Kathleen Scarth
8253	Kathleen Sky
8254	Kathleen Taylor
8255	Kathleen Tessaro
8256	Kathleen Tynan
8257	Kathleen Webb
8258	Kathleen Yapp
8259	Kathlyn Gay
8260	Kathr
8261	Kathryn Atwood
8262	Kathryn Cramer
8263	Kathryn Fox
8264	Kathryn H. Kidd
8265	Kathryn Harrison
8266	Kathryn Harvey
8267	Kathryn Jacobi
8268	Kathryn Kenny
8269	Kathryn L. Robyn
8270	Kathryn Larson
8271	Kathryn Lasky
8272	Kathryn Lynn Davis
8273	Kathryn M. Drennan
8274	Kathryn Marie Cocquyt
8275	Kathryn Perkins
8276	Kathryn Petras
8277	Kathryn Shay
8278	Kathryn Smith
8279	Kathryn Sullivan
8280	Kathryn Uhl
8281	Kathryn Wesley
8282	Kathryn Winter
8283	Kathryn Worth
8284	Kathy Acker
8285	Kathy Braidhill
8286	Kathy Cronkite
8287	Kathy Disanto
8288	Kathy Dobie
8289	Kathy Goldring
8290	Kathy Hepinstall
8291	Kathy Herman
8292	Kathy Hoshijo
8293	Kathy Lamancusa
8294	Kathy Lette
8295	Kathy Love
8296	Kathy M. Douglas
8297	Kathy Mackel
8298	Kathy Peel
8299	Kathy Reichs
8300	Kathy Troccoli
8301	Kathy Tyers
8302	Kathy Warriner
8303	Katie Fforde
8304	Katie Hafner
8305	Katie Hickman
8306	Katie MacAlister
8307	Katie Maxwell
8308	Katie Roiphe
8309	Katie Schneider
8310	Katie Tamony
8311	Katie Waitman
8312	Katja M. Werker
8313	Katja Rohde
8314	Katrina Kenison
8315	Katy Hall
8316	Katy Munger
8317	Kavita Daswani
8318	Kay
8319	Kay Allenbaugh
8320	Kay Arthur
8321	Kay Baxter
8322	Kay Coles James
8323	Kay David
8324	Kay Hooper
8325	Kay Kenyon
8326	Kay Mills
8327	Kay Redfield Jamison
8328	Kay S. Lawerence
8329	Kay Salem
8330	Kay Thorpe
8331	Kay-Marie James
8332	Kaye Gibbons
8333	Kazuo Ishiguro
8334	Kazushi Hagiwara
8335	Kees Van Kooten
8336	Keith Ablow
8337	Keith Batcheller
8338	Keith Faulkner
8339	Keith Haviland
8340	Keith J. Leenhouts
8341	Keith Jarrett
8342	Keith Kay
8343	Keith Laumer
8344	Keith Lumsden
8345	Keith Parkinson
8346	Keith R. A. DeCandido
8347	Keith R.A. DeCandido
8348	Keith Ridgway
8349	Keith Robar
8350	Keith Sharee
8351	Keith Taylor
8352	Kelley Armstrong
8353	Kelley Jones
8354	Kelly Cherry
8355	Kelly Freas
8356	Kelly Freas - Cover
8357	Kelly Link
8358	Kelly McCann
8359	Kelsey Grammer
8360	Kelvin Christopher James
8361	Kem Nunn
8362	Ken
8363	Ken  Follett
8364	Ken Abraham
8365	Ken Akamatsu
8366	Ken Beck
8367	Ken Carey
8368	Ken Catran
8369	Ken Duncan
8370	Ken Englade
8371	Ken Eulo
8372	Ken Follet
8373	Ken Follett
8374	Ken Foster
8375	Ken Greenhall
8376	Ken Grimwood
8377	Ken Hutcherson
8378	Ken J. Roberts
8379	Ken Kaiser
8380	Ken Kelly
8381	Ken Kesey
8382	Ken Keyes Jr.
8383	Ken Kimmelman
8384	Ken Leebow
8385	Ken Livingstone
8386	Ken McClure
8387	Ken Merrell
8388	Ken Milburn
8389	Ken Munro
8390	Ken Rose
8391	Ken Smith
8392	Ken Sprague
8393	Ken Stanton
8394	Ken W. Kelly
8395	Ken Warren
8396	Ken Weber
8397	Ken Wilber
8398	Kencho Suematsu
8399	Kenison
8400	Kenn Harper
8401	Kenneth Blanchard
8402	Kenneth C. Davis
8403	Kenneth C. Flint
8404	Kenneth Copeland
8405	Kenneth Cushner
8406	Kenneth Gatland
8407	Kenneth Giles
8408	Kenneth Grahame
8409	Kenneth J. Harvey
8410	Kenneth J. Zahorski
8411	Kenneth Klein
8412	Kenneth Koch
8413	Kenneth Krauss
8414	Kenneth Kushner
8415	Kenneth M. Pollack
8416	Kenneth Oppel
8417	Kenneth S. Janke Sr.
8418	Kenneth T. Brown
8419	Kenneth Uptegrove
8420	Kenneth W. Royce
8421	Kenneth Whyld
8422	Kenneth Wilkinson
8423	Kenneth Winston Caine
8424	Kenny Dalglish
8425	Kenny Rose Butts
8426	Kensington
8427	Kensington Ladies' Erotica
8428	Kent Anderson
8429	Kent Haruf
8430	Kenzaburo Oe
8431	Kenzaburo Oé
8432	Keri Hulme
8433	Kerry Colburn
8434	Kerstin Ekman
8435	Ketz Pajeon
8436	Keven Brown
8437	Kevin Anderson
8438	Kevin Baker
8439	Kevin Brooks
8440	Kevin Chong
8441	Kevin Crossley-Holland
8442	Kevin D. Randle
8443	Kevin Freiberg
8444	Kevin Hart
8445	Kevin Henkes
8446	Kevin J Anderson
8447	Kevin J. Anderson
8448	Kevin Jackson
8449	Kevin Keasey
8450	Kevin Leman
8451	Kevin Littler
8452	Kevin McCarthy
8453	Kevin Murphy
8454	Kevin Neary
8455	Kevin O'Neill
8456	Kevin Ryan
8457	Kevin Sullivan
8458	Kevin T. Smith
8459	Kevin Von Klause
8460	Kevin Yarbrough
8461	Kevin Zraly
8462	Keyton Weissinger
8463	Khaled Hosseini
8464	Khalil Gibran
8465	Khristine Page
8466	Khyentse Rinpoche
8467	Kia Meaux
8468	Kiana Davenport
8469	Kieran Crowley
8470	Kieran Prendiville
8471	Kieran Scott
8472	Kieran Walsh
8473	Kieron Dwyer
8474	Kiew Kit Wong
8475	Kij Johnson
8476	Kim Antieau
8477	Kim Barnes
8478	Kim Bartlett
8479	Kim Bellefontaine
8480	Kim Carlson
8481	Kim Cates
8482	Kim DeMarco
8483	Kim Johnson Gross
8484	Kim Kang WAN
8485	Kim Kang Won
8486	Kim La Fave
8487	Kim Lewis
8488	Kim McMillen
8489	Kim Mckade
8490	Kim Mclarin
8491	Kim Newman
8492	Kim Ostrow
8493	Kim Stanley Robinson
8494	Kim Thompson
8495	Kim Wilkins
8496	Kim Wong Keltner
8497	Kim Woodburn
8498	Kim Wright Wiley
8499	Kimberlee K. Kovach
8500	Kimberley Comeaux
8501	Kimberly Ann Coe
8502	Kimberly Cates
8503	Kimberly Hahn
8504	Kimberly Kirberge
8505	Kimberly Kirberger
8506	Kimberly Raye
8507	Kimberly Wagner
8508	Kimberly Willis Holt
8509	Kimeron N. Hardin
8510	Kin Platt
8511	King-Kok Cheung
8512	Kingsley Amis
8513	Kinky Friedman
8514	Kinley MacGregor
8515	Kinley Macgregor
8516	Kirby Record
8517	Kirill Bulychev
8518	Kirk Douglas
8519	Kirk Kazanjian
8520	Kirk Martin
8521	Kirk Mitchell
8522	Kirpal Singh
8523	Kirsten Bakis
8524	Kirsten Boie
8525	Kirsten Larsen
8526	Kirsty Gunn
8527	Kit Castle
8528	Kit Pearson
8529	Kitty Kelley
8530	Kitty Maynard
8531	Kitty Ray
8532	Kjartan Flgstad
8533	Kjartan Flogstad
8534	Kjartan Poskitt
8535	Kjell Johansson
8536	Kjell Nordstrom
8537	Kjell Nordström
8538	Kjersti H. Baez
8539	Kjersti Hoff Baez
8540	Klaas Huizing
8541	Klaus Berr
8542	Klaus Kochmann
8543	Klaus Lambrecht
8544	Klaus Modick
8545	Klaus Müller
8546	Klaus Reichert
8547	Klaus S
8548	Klaus Staemmler
8549	Klaus Werner
8550	Klutz Press
8551	Knut Krüger
8552	Knute Larson
8553	Kon Grivainis
8554	Konfuzius
8555	Konstantin Rösch
8556	Koren Trygg
8557	Kosuke Fujishima
8558	Koushun Takami
8559	Kowalski
8560	Kr
8561	Krandall Kraus
8562	Krentz
8563	Kris D. Stubna
8564	Kris Kumar
8565	Kris Lowe
8566	Kris Murrin
8567	Kris Shepard
8568	Krista Janssen
8569	Kristen Britain
8570	Kristen Heitzmann
8571	Kristen Stagg
8572	Kristian Lutze
8573	Kristiana Gregory
8574	Kristin Aileen Motlagh
8575	Kristin Hannah
8576	Kristin Hardy
8577	Kristin Hunter Lattany
8578	Kristin McCloy
8579	Kristin Sheldon
8580	Kristina Cordero
8581	Kristine Carlson
8582	Kristine Kathryn
8583	Kristine Kathryn Rusch
8584	Kristoffer J. Buquet
8585	Kuki Gallmann
8586	Kunstmuseum Basel
8587	Kurban Said
8588	Kurt Chandler
8589	Kurt Cobain
8590	Kurt Diemberger
8591	Kurt Simon
8592	Kurt Vonnegut
8593	Kurt Wagenseil
8594	Kyle Mills
8595	Kyle Spencer
8596	Kylie Adams
8597	Kylie Brant
8598	Kyoko Mori
8599	L B Greenwood
8600	L. A. Banks
8601	L. A. Graf
8602	L. B. Cowman
8603	L. Butcher
8604	L. Curtis
8605	L. E. Modesitt
8606	L. E. Modesitt Jr.
8607	L. F. Hoffman
8608	L. Frank Baum
8609	L. HEATH
8610	L. J. Smith
8611	L. J. Washburn
8612	L. Kate Deal
8613	L. L. Greene
8614	L. Lee Wilson
8615	L. M. Montgomery
8616	L. Moeri
8617	L. Neil Smith
8618	L. P. Hartley
8619	L. Perry Wilbur
8620	L. R. Wright
8621	L. Robert Kohls
8622	L. Ron Hubbard
8623	L. Sprague De Camp
8624	L. T. C. Rolt
8625	L. Warren Douglas
8626	L.A. Graf
8627	L.E Modesitt Jr.
8628	L.E. Blair
8629	L.J. Smith
8630	L.M. Boyd
8631	L.M. Montgomery
8632	L.P. Hartley
8633	LIBBY PURVES
8634	LINDA LAEL MILLER
8635	LTD
8636	LaVyrle Spencer
8637	Lackey
8638	Lacretelle
8639	Lady Gregory
8640	Ladybird Books
8641	Lael Littke
8642	Lagoon Books
8643	Lakme Batya Elior
8644	Lalita Tademy
8645	Lam Kam Chuen
8646	Lama Anagarika Govinda
8647	Lama Surya Das
8648	Lana Citron
8649	Lance Armstrong
8650	Lance Gould
8651	Lance Morrow
8652	Lance Walheim
8653	Landoll
8654	Landoll Inc.
8655	Landrum B. Shettles
8656	Lane Adams
8657	Lane Smith
8658	Laney Katz Becker
8659	Langdon Elsbree
8660	Lange Lewis
8661	Langenscheidt Publishers
8662	Langston Hughes
8663	Lani Nedbalek
8664	Lao Tzu
8665	Lara Bergen
8666	Lara Parker
8667	Laraine T. Zappert
8668	Larissa Lai
8669	Larissa Volokhon
8670	Larry Berger
8671	Larry Bond
8672	Larry Burkett
8673	Larry Collins
8674	Larry Crabb
8675	Larry Dixon
8676	Larry Dossey
8677	Larry Elmore
8678	Larry Glatz
8679	Larry Gonick
8680	Larry J. Hughes
8681	Larry K. Brendtro
8682	Larry Karaszewski
8683	Larry Katzenstein
8684	Larry Keenan
8685	Larry King
8686	Larry Kirk
8687	Larry L. King
8688	Larry Madaras
8689	Larry McKeever
8690	Larry McMurtry
8691	Larry Millett
8692	Larry Niven
8693	Larry Ross
8694	Larry Schwinger
8695	Larry Segriff
8696	Larry Sessions
8697	Larry Waschka
8698	Larry Watson
8699	Larry Weisman
8700	Larry With Kingsbury
8701	Larry Wolff
8702	Lars Eighner
8703	Lars Klander
8704	Lars-Gunnar Andersson
8705	Lass Small
8706	Latifa
8707	Lau
8708	Laura Anne Gilman
8709	Laura Berquist
8710	Laura C. Schlessinger
8711	Laura Caldwell
8712	Laura Childs
8713	Laura Cunningham
8714	Laura Day
8715	Laura Dower
8716	Laura Duis
8717	Laura Esquivel
8718	Laura Fisher  Kaiser
8719	Laura Fraser
8720	Laura Gordon
8721	Laura Hillenbrand
8722	Laura Ingall Wilder
8723	Laura Ingalls Wilder
8724	Laura J. Burns
8725	Laura J. Mixon
8726	Laura Joh Rowland
8727	Laura Kasischke
8728	Laura Kinsale
8729	Laura Kraemer
8730	Laura Lederer
8731	Laura Lee Hope
